"Date","Symbol","Name","Pricing Date","Price Min","Price Max","IPO type","Has a SPAC converted to its target ticker?","Public offering price (POP)","Insider Lockup Days","Insider Lockup Date","Offering Value","Offering Shares","Outstanding Shares","Total ordinary shares out after the offering","Total market cap at the moment of the offer","For ADRs, the total amount of ordinary shares that the ADRs represent	","Shares Available from Selling Holders","Deal Status","F1/S1/other link information is pulled from","Last year's revenue (in USD)","The year the ""last year's revenue"" refers to","Last year's income (in USD)","The year the ""last year's income"" refers to","Company description, including description of target for SPAC"
"2014-04-11","ADMS","Adamas Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-11","ENBL","Enable Midstream Partners","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-09","VTL","Vital Therapies","--","13","15","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-08","ZOES","Zoe's Kitchen","--","13","15","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-07","SPWH","Sportsman's Warehouse","--","11","13","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-07","KANG","iKang Healthcare Group","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-04","LEJU","Leju Holdings","--","10","12","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-04","WB","Weibo","--","17","19","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-04","SABR","Sabre","--","18","20","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-04","MC","Moelis & Co","--","26","29","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-03","QTNT","Quotient","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-03","TRIV","Trivascular Technologies","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-02","SCYX","SCYNEXIS","--","7","8","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-02","RUBI","Rubicon Project","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-04-01","ENBL","Enable Midstream Partners","--","19","21","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-31","ZOES","Zoe's Kitchen","--","11","13","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-31","PAYC","Paycom Software","--","18","20","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-31","EVAR","Lombard Medical","--","15","18","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-31","PAHC","Phibro Animal Health","--","16","18","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-28","ENBL","Enable Midstream Partners","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-27","KANG","iKang Healthcare Group","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-27","LQ","La Quinta Holdings","--","18","21","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-26","ENBL","Enable Midstream Partners","--","","","Unit","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-26","ADMS","Adamas Pharmaceuticals","--","16","18","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-25","KANG","iKang Healthcare Group","--","12","14","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-25","CIO","City Office REIT","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-24","FPI","Farmland Partners","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-21","VSAR","Versartis, Inc.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-21","RTGN","Ruthigen","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-21","AMBR","Amber Road","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-21","BRDR","Borderfree, Inc","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-21","ATEN","A10 Networks","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-21","AKBA","Akebia Therapeutics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-21","ALDX","Aldeyra Therapeutics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-20","VSAR","Versartis, Inc.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-20","QTWO","Q2 Holdings","--","11","13","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-20","MDWD","MediWound","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-20","RUBI","Rubicon Project","--","15","17","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-20","AMBR","Amber Road","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-20","AKBA","Akebia Therapeutics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-19","SCYX","SCYNEXIS","--","12","14","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-19","VSAR","Versartis, Inc.","--","19","21","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-19","PCTY","Paylocity Holding","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-18","LQ","La Quinta Holdings","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-18","AKAO","Achaogen ","--","12.00","14.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-17","ALDX","Aldeyra Therapeutics","--","10","12","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-14","LEJU","Leju Holdings","--","","","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-14","WB","Weibo","--","","","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-14","CSLT","Castlight Health","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-13","GLMD","Galmed Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-13","DPRX","DIPEXIUM PHARMACEUTICALS, LLC","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-12","RTGN","Ruthigen","--","7.25","9.25","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-12","LEJU","Leju Holdings","--","","","Depository Receipt","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-12","AKAO","Achaogen ","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-11","CSLT","Castlight Health","--","13.00","15.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-11","BRDR","Borderfree, Inc","--","14","16","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-10","ZOES","Zoe's Kitchen","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-10","VSAR","Versartis, Inc.","--","16","19","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-10","TRIV","Trivascular Technologies","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-10","PAYC","Paycom Software","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-10","PAHC","Phibro Animal Health","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-10","EVAR","Lombard Medical","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-10","ATEN","A10 Networks","--","13","15","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-07","REPH","Recro Pharma","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-07","SPWH","Sportsman's Warehouse","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-07","PCTY","Paylocity Holding","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-07","COUP","COUPONS.COM INC","--","12","14","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-07","AQXP","Aquinox Pharmaceuticals","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-07","AQXP","Aquinox Pharmaceuticals","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-07","AKBA","Akebia Therapeutics","--","14","17","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-07","CIO","City Office REIT","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-06","QTWO","Q2 Holdings","--","11","13","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-06","QTNT","Quotient","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-06","COUP","COUPONS.COM INC","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-05","AMBR","Amber Road","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-05","ADMS","Adamas Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-04","MC","Moelis & Co","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-03","KANG","iKang Healthcare Group","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-03","MDWD","MediWound","--","14","16","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-03-03","CSLT","Castlight Health","--","9.00","11.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-28","GLMD","Galmed Pharmaceuticals","--","12.00","14.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-28","AQXP","Aquinox Pharmaceuticals","--","10.00","12.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-28","AQXP","Aquinox Pharmaceuticals","--","10","12","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-27","SCYX","SCYNEXIS","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-27","LMNS","Lumenis Ltd.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-26","LQ","La Quinta Holdings","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-25","COUP","COUPONS.COM INC","--","12","14","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-25","COUP","COUPONS.COM INC","--","12.00","14.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-24","DPRX","DIPEXIUM PHARMACEUTICALS, LLC","--","12.00","14.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-21","SMLR","Semler Scientific","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-18","VSAR","Versartis, Inc.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-18","BRDR","Borderfree, Inc","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-18","ATEN","A10 Networks","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-14","INGN","Inogen","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-14","DPRX","DIPEXIUM PHARMACEUTICALS, LLC","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-14","AKBA","Akebia Therapeutics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-13","INGN","Inogen","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-13","LMNS","Lumenis Ltd.","--","15","17","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-13","IBP","Installed Building Prods","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-13","CNCE","Concert Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-13","AMDA","Amedica","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-12","FLXN","Flexion Therapeutics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-12","TLMR","Talmer Bancorp","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-12","REPH","Recro Pharma","--","10.00","12.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-12","QTWO","Q2 Holdings","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-12","BLVDU","Boulevard Acquisition Corp.","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-12","AMDA","Amedica","--","8.00","10.00","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-12","EGRX","Eagle Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-11","NRX","NephroGenex","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-10","IBP","Installed Building Prods","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-10","MDWD","MediWound","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-10","LQ","La Quinta Holdings","--","","","","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-10","CSLT","Castlight Health","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-10","AMBR","Amber Road","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-07","GPRK","GeoPark","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-07","SMLR","Semler Scientific","--","7.5","9.5","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-06","LADR","Ladder Capital","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-06","GPRK","GeoPark","--","7.00","8.00","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-06","RVNC","Revance Therapeutics","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
"2014-02-06","GLMD","Galmed Pharmaceuticals","--","","","Ordinary Shares","false","","0","--","","","","0","0","0","","","","0","-","0","-",""
